credit_score,annual_income,dti,emp_years,existing_loans,loan_amount,loan_term,age,loan_to_income,emi_ratio,default
651,120000.0,17.63,5.1,0,133113.0,60,31,1.1093,0.2219,0
659,120000.0,15.89,16.7,2,132970.0,36,26,1.1081,0.3694,0
572,256110.0,19.88,3.2,3,39577.0,48,47,0.1545,0.0386,0
652,120000.0,8.97,2.7,3,649162.0,36,54,5.4097,1.8032,1
699,120000.0,26.41,11.8,0,148724.0,24,29,1.2394,0.6197,0
795,120000.0,21.07,11.6,2,164660.0,12,35,1.3722,1.3722,1
745,120000.0,13.4,24.4,1,173340.0,12,34,1.4445,1.4445,0
850,127897.0,9.81,4.0,0,351437.0,24,36,2.7478,1.3739,1
573,153861.0,5.1,2.1,0,281225.0,48,21,1.8278,0.4569,0
737,461943.0,17.43,1.4,0,153295.0,36,46,0.3318,0.1106,0
668,120000.0,15.4,0.2,1,80975.0,12,49,0.6748,0.6748,0
850,142236.0,37.48,6.5,0,437730.0,24,21,3.0775,1.5387,1
569,120000.0,9.68,1.3,1,170217.0,60,55,1.4185,0.2837,0
566,120000.0,12.8,4.7,2,261958.0,12,54,2.183,2.183,1
590,120000.0,4.11,12.4,0,68345.0,12,21,0.5695,0.5695,0
437,120000.0,22.76,15.0,1,273558.0,24,21,2.2797,1.1398,1
597,271228.0,13.23,0.0,1,52046.0,36,36,0.1919,0.064,0
574,163633.0,23.74,1.9,1,118437.0,12,51,0.7238,0.7238,0
665,120000.0,17.27,9.1,1,181013.0,36,40,1.5084,0.5028,0
684,222039.0,27.06,3.8,1,653335.0,24,38,2.9424,1.4712,1
837,120000.0,30.91,8.2,2,275596.0,60,43,2.2966,0.4593,1
745,120000.0,11.74,9.6,0,513974.0,12,29,4.2831,4.2831,1
592,120000.0,20.44,2.9,1,235157.0,36,50,1.9596,0.6532,1
560,120000.0,11.46,2.2,3,66972.0,36,36,0.5581,0.186,0
699,120000.0,39.82,3.0,1,67278.0,48,21,0.5606,0.1402,0
517,120000.0,23.38,5.3,1,299273.0,36,30,2.4939,0.8313,1
833,120000.0,11.37,2.3,4,73028.0,36,41,0.6086,0.2029,0
767,120000.0,18.12,7.5,3,47330.0,24,35,0.3944,0.1972,0
603,159834.0,13.86,11.7,2,74549.0,36,34,0.4664,0.1555,0
478,120000.0,37.24,1.7,2,201702.0,48,40,1.6809,0.4202,1
785,153251.0,6.27,16.8,1,86249.0,60,41,0.5628,0.1126,0
638,120000.0,22.42,4.9,0,444243.0,48,25,3.702,0.9255,1
773,120000.0,25.93,10.5,1,229031.0,60,50,1.9086,0.3817,0
490,120000.0,32.07,0.5,2,189347.0,12,36,1.5779,1.5779,1
590,120000.0,4.26,1.4,2,221960.0,60,42,1.8497,0.3699,1
650,136028.0,31.05,1.9,0,263817.0,60,38,1.9394,0.3879,1
654,120000.0,18.0,1.8,0,266896.0,48,33,2.2241,0.556,1
604,120000.0,6.05,0.9,1,84660.0,24,47,0.7055,0.3527,0
712,120000.0,12.91,10.1,1,446200.0,24,38,3.7183,1.8592,1
543,120000.0,20.17,2.7,2,269001.0,60,38,2.2417,0.4483,1
635,196843.0,24.99,16.5,0,118662.0,48,21,0.6028,0.1507,0
662,120000.0,19.46,4.4,1,301983.0,24,46,2.5165,1.2583,1
701,193132.0,26.56,0.7,1,56051.0,24,36,0.2902,0.1451,0
721,120000.0,22.57,3.9,2,322574.0,48,45,2.6881,0.672,1
537,120000.0,38.26,25.2,0,204930.0,60,54,1.7077,0.3415,1
496,120000.0,18.88,4.2,1,29270.0,12,46,0.2439,0.2439,0
777,166993.0,36.16,0.0,0,804763.0,48,38,4.8192,1.2048,1
683,120000.0,9.6,13.5,1,57201.0,48,35,0.4767,0.1192,0
575,145329.0,13.0,1.3,0,257613.0,48,63,1.7726,0.4432,1
805,120000.0,13.43,5.8,1,504574.0,60,42,4.2048,0.841,1
661,120000.0,35.41,3.6,2,20103.0,60,40,0.1675,0.0335,0
767,120000.0,6.85,2.0,0,196044.0,48,36,1.6337,0.4084,0
656,120000.0,18.41,1.7,2,330706.0,24,29,2.7559,1.3779,1
850,120000.0,0.57,13.2,2,397472.0,12,21,3.3123,3.3123,1
825,120000.0,18.23,12.1,2,430824.0,36,53,3.5902,1.1967,1
625,172058.0,12.08,3.6,3,341377.0,48,30,1.9841,0.496,1
747,120000.0,2.65,1.5,1,124395.0,48,36,1.0366,0.2592,0
714,120000.0,25.2,0.5,2,235025.0,60,36,1.9585,0.3917,1
786,146318.0,28.8,0.9,0,813538.0,60,52,5.5601,1.112,1
553,176018.0,22.15,3.7,2,447253.0,36,30,2.5409,0.847,1
718,120000.0,5.98,1.8,1,95464.0,60,40,0.7955,0.1591,0
755,120000.0,27.23,0.2,0,381661.0,60,43,3.1805,0.6361,1
474,120000.0,23.01,3.0,1,481679.0,24,24,4.014,2.007,1
531,120000.0,13.37,6.9,2,80518.0,12,23,0.671,0.671,0
446,120000.0,33.71,11.1,1,160037.0,24,30,1.3336,0.6668,1
623,120000.0,12.97,4.4,2,129474.0,48,40,1.079,0.2697,0
721,120000.0,13.8,6.4,0,340985.0,24,39,2.8415,1.4208,1
800,149158.0,22.41,2.3,2,117269.0,36,36,0.7862,0.2621,0
657,120000.0,24.39,3.4,2,98386.0,24,44,0.8199,0.4099,0
812,120000.0,19.68,6.5,2,389745.0,60,29,3.2479,0.6496,1
511,200866.0,32.49,6.5,0,62061.0,36,36,0.309,0.103,0
479,121188.0,3.96,2.8,2,188796.0,36,36,1.5579,0.5193,1
644,120000.0,46.92,3.9,2,90834.0,48,29,0.757,0.1892,0
688,120000.0,47.72,12.9,1,389530.0,48,61,3.2461,0.8115,1
646,120000.0,25.4,5.0,3,99791.0,60,21,0.8316,0.1663,0
443,120000.0,23.4,5.1,4,167605.0,12,50,1.3967,1.3967,1
641,120000.0,14.45,7.7,0,24032.0,36,46,0.2003,0.0668,0
519,155344.0,8.59,0.6,1,162990.0,60,46,1.0492,0.2098,0
716,120000.0,31.11,3.7,1,141305.0,48,38,1.1775,0.2944,0
686,120000.0,10.77,16.0,0,172346.0,48,51,1.4362,0.3591,0
556,285187.0,9.58,2.2,0,461185.0,12,33,1.6171,1.6171,1
598,120000.0,46.33,1.7,1,262636.0,36,41,2.1886,0.7295,1
544,120000.0,7.1,4.6,2,223354.0,36,38,1.8613,0.6204,1
643,120000.0,10.64,1.2,1,90132.0,60,35,0.7511,0.1502,0
745,120000.0,21.78,4.1,2,899540.0,12,39,7.4962,7.4962,1
551,274513.0,15.96,0.8,0,37397.0,24,28,0.1362,0.0681,0
700,120000.0,31.14,4.3,0,62498.0,60,31,0.5208,0.1042,0
596,177305.0,15.02,4.6,0,88290.0,36,53,0.498,0.166,0
570,228592.0,12.56,2.7,3,189493.0,60,66,0.829,0.1658,0
639,120000.0,3.08,2.4,5,168517.0,60,43,1.4043,0.2809,0
546,120000.0,27.51,1.4,0,89004.0,60,46,0.7417,0.1483,0
594,120000.0,39.96,2.0,4,187387.0,60,40,1.5616,0.3123,1
530,120000.0,25.11,3.4,1,411083.0,36,42,3.4257,1.1419,1
846,120000.0,31.44,1.4,0,170164.0,12,43,1.418,1.418,1
653,146648.0,2.93,7.6,0,59436.0,12,48,0.4053,0.4053,0
580,189873.0,21.07,6.2,1,149771.0,48,53,0.7888,0.1972,0
671,120000.0,12.19,1.6,1,84614.0,48,29,0.7051,0.1763,0
638,120000.0,37.77,0.5,3,53192.0,24,66,0.4433,0.2216,0
627,120000.0,56.44,0.0,1,167872.0,12,39,1.3989,1.3989,1
711,120000.0,6.79,4.5,1,78929.0,60,39,0.6577,0.1315,0
725,120000.0,19.71,1.2,1,124911.0,48,33,1.0409,0.2602,0
596,120000.0,35.85,0.1,0,228164.0,60,33,1.9014,0.3803,1
592,120000.0,2.36,2.2,0,210363.0,24,44,1.753,0.8765,1
622,245062.0,8.65,16.4,1,426765.0,12,44,1.7415,1.7415,1
419,124125.0,38.49,5.9,2,41087.0,36,43,0.331,0.1103,1
498,120000.0,40.0,9.8,2,138198.0,24,33,1.1516,0.5758,1
786,120000.0,5.39,0.8,0,365687.0,36,21,3.0474,1.0158,1
814,120000.0,24.02,0.4,2,42464.0,12,21,0.3539,0.3539,0
625,263562.0,16.01,0.1,1,141983.0,36,38,0.5387,0.1796,0
707,120000.0,10.99,15.6,3,191101.0,12,41,1.5925,1.5925,1
681,120000.0,29.97,1.8,0,67689.0,60,33,0.5641,0.1128,0
850,120000.0,7.67,3.1,0,94769.0,24,31,0.7897,0.3949,0
761,190878.0,6.78,2.5,1,62855.0,60,40,0.3293,0.0659,0
637,319944.0,18.0,6.6,2,203450.0,12,36,0.6359,0.6359,0
554,129362.0,23.39,1.9,2,22033.0,12,33,0.1703,0.1703,0
489,120000.0,36.38,3.8,2,88230.0,60,21,0.7353,0.1471,1
670,120000.0,10.58,27.1,4,91508.0,60,29,0.7626,0.1525,0
574,120000.0,11.13,2.9,1,336411.0,60,47,2.8034,0.5607,1
507,154367.0,14.6,4.0,0,46652.0,24,28,0.3022,0.1511,0
585,120000.0,13.82,3.5,2,459188.0,24,44,3.8266,1.9133,1
541,127645.0,26.83,8.1,1,295890.0,12,51,2.3181,2.3181,1
818,120000.0,21.4,1.6,2,375518.0,48,30,3.1293,0.7823,1
738,120000.0,5.93,0.9,0,115672.0,60,33,0.9639,0.1928,0
649,120000.0,21.78,7.0,2,116318.0,36,47,0.9693,0.3231,0
797,182221.0,7.13,2.7,1,86721.0,36,50,0.4759,0.1586,0
657,120000.0,29.97,12.3,1,258998.0,36,31,2.1583,0.7194,1
563,344413.0,2.77,5.2,0,122846.0,60,21,0.3567,0.0713,0
802,127838.0,37.08,4.2,0,85301.0,48,50,0.6673,0.1668,0
703,120000.0,6.73,0.4,2,122602.0,48,43,1.0217,0.2554,0
546,120000.0,23.99,6.6,0,219018.0,24,42,1.8251,0.9126,1
630,120000.0,26.97,5.8,1,59233.0,48,47,0.4936,0.1234,0
562,120000.0,7.87,5.1,0,76040.0,36,26,0.6337,0.2112,0
511,257734.0,28.16,1.6,4,479228.0,36,41,1.8594,0.6198,1
742,150525.0,27.15,14.7,1,78790.0,60,35,0.5234,0.1047,0
840,135934.0,9.72,1.9,0,518137.0,24,44,3.8117,1.9058,1
510,120000.0,34.17,0.8,0,106753.0,12,45,0.8896,0.8896,1
706,120000.0,17.09,21.8,2,55022.0,24,47,0.4585,0.2293,0
584,120000.0,4.74,6.9,0,487107.0,12,43,4.0592,4.0592,1
601,163582.0,12.39,2.7,3,657517.0,24,40,4.0195,2.0098,1
590,120000.0,15.16,13.7,1,102271.0,48,40,0.8523,0.2131,0
563,120000.0,9.02,0.5,1,390108.0,24,41,3.2509,1.6255,1
654,120000.0,5.42,0.5,1,176749.0,60,31,1.4729,0.2946,0
566,120000.0,13.45,5.7,1,184644.0,12,34,1.5387,1.5387,1
677,120000.0,24.86,1.0,1,209205.0,48,42,1.7434,0.4358,0
644,152835.0,26.22,12.5,1,165406.0,48,44,1.0823,0.2706,0
626,144721.0,9.42,9.2,2,176644.0,24,31,1.2206,0.6103,0
559,120000.0,6.89,1.8,0,163548.0,48,27,1.3629,0.3407,0
592,202262.0,13.98,11.0,1,102661.0,36,21,0.5076,0.1692,0
725,120000.0,18.63,0.2,0,92389.0,36,25,0.7699,0.2566,0
700,133619.0,5.61,4.0,1,64901.0,36,32,0.4857,0.1619,0
552,143763.0,14.82,13.7,1,36018.0,24,33,0.2505,0.1253,0
659,120000.0,16.94,9.7,0,151286.0,12,35,1.2607,1.2607,0
725,120000.0,20.07,2.2,1,82926.0,24,25,0.691,0.3455,0
483,120000.0,16.93,1.0,0,43909.0,60,21,0.3659,0.0732,0
704,120000.0,42.25,1.2,1,84308.0,48,39,0.7026,0.1756,0
583,155135.0,29.65,3.6,0,106404.0,36,39,0.6859,0.2286,0
707,120000.0,50.83,4.5,4,104857.0,24,44,0.8738,0.4369,1
573,120000.0,7.35,0.2,0,495919.0,24,46,4.1327,2.0663,1
469,120000.0,4.94,2.7,2,101099.0,48,41,0.8425,0.2106,0
487,193142.0,18.72,8.9,0,517356.0,24,39,2.6786,1.3393,1
654,120000.0,8.47,2.9,1,89240.0,36,46,0.7437,0.2479,0
675,120000.0,23.31,0.9,0,239364.0,48,52,1.9947,0.4987,1
559,120000.0,12.74,15.5,1,73097.0,12,31,0.6091,0.6091,0
713,214322.0,5.29,1.5,0,642075.0,36,45,2.9958,0.9986,1
483,120000.0,25.32,8.0,0,433841.0,60,31,3.6153,0.7231,1
643,217359.0,43.37,1.1,2,296238.0,60,40,1.3629,0.2726,1
528,120000.0,16.46,2.8,1,791787.0,48,48,6.5982,1.6496,1
584,120000.0,16.25,3.4,0,326458.0,36,35,2.7205,0.9068,1
654,442652.0,23.3,3.5,1,231147.0,36,28,0.5222,0.1741,0
563,120000.0,23.54,3.6,2,55044.0,36,33,0.4587,0.1529,0
611,120000.0,38.63,1.3,0,24712.0,60,28,0.2059,0.0412,0
750,120000.0,17.05,3.6,1,57784.0,48,27,0.4815,0.1204,0
592,174814.0,43.58,3.3,1,42228.0,60,50,0.2416,0.0483,0
733,271988.0,29.95,1.2,1,85824.0,24,43,0.3155,0.1578,0
537,268862.0,6.9,22.2,2,390595.0,12,30,1.4528,1.4528,1
702,205740.0,11.3,10.0,0,69333.0,60,28,0.337,0.0674,0
794,120000.0,11.65,10.9,1,112426.0,48,28,0.9369,0.2342,0
402,120000.0,49.44,5.8,0,170330.0,60,30,1.4194,0.2839,1
570,120000.0,12.89,0.9,2,175209.0,24,49,1.4601,0.73,1
707,334879.0,32.56,4.2,1,101239.0,24,36,0.3023,0.1512,0
629,130795.0,7.26,8.6,1,421142.0,24,59,3.2199,1.6099,1
687,120000.0,20.45,0.2,1,165962.0,24,37,1.383,0.6915,0
589,219002.0,14.34,3.4,0,186583.0,12,32,0.852,0.852,0
658,120000.0,40.57,2.5,0,1179355.0,36,47,9.828,3.276,1
634,125992.0,6.71,1.2,0,653190.0,24,21,5.1844,2.5922,1
766,120000.0,7.82,2.4,5,165262.0,12,39,1.3772,1.3772,1
675,144814.0,7.81,20.5,0,252001.0,60,25,1.7402,0.348,0
683,120000.0,10.68,6.4,1,77844.0,24,21,0.6487,0.3243,0
608,120000.0,14.62,1.8,1,30602.0,60,36,0.255,0.051,0
601,120000.0,22.31,4.6,0,280770.0,60,46,2.3398,0.468,1
606,185224.0,26.71,1.4,2,69858.0,48,40,0.3772,0.0943,0
689,120000.0,10.41,4.7,1,255634.0,12,38,2.1303,2.1303,1
607,157168.0,17.32,11.3,2,907246.0,12,21,5.7725,5.7725,1
678,120000.0,40.69,4.1,1,36285.0,24,36,0.3024,0.1512,0
850,120000.0,39.3,6.6,3,26283.0,24,36,0.219,0.1095,0
737,120000.0,4.56,3.0,1,78061.0,24,44,0.6505,0.3253,0
617,154537.0,6.08,3.7,0,311175.0,12,27,2.0136,2.0136,1
770,120000.0,8.68,5.9,0,442521.0,60,46,3.6877,0.7375,1
609,149349.0,22.47,8.4,3,310813.0,60,32,2.0811,0.4162,1
446,189591.0,15.92,5.4,2,204901.0,24,35,1.0808,0.5404,1
549,149488.0,9.31,19.0,5,164963.0,60,43,1.1035,0.2207,0
462,120000.0,20.56,8.6,2,179685.0,24,26,1.4974,0.7487,1
614,120000.0,39.95,7.5,2,419651.0,36,46,3.4971,1.1657,1
651,120000.0,4.91,9.3,1,97212.0,60,24,0.8101,0.162,0
817,120000.0,17.97,1.7,3,168268.0,12,44,1.4022,1.4022,1
682,120000.0,12.52,2.8,3,64623.0,48,35,0.5385,0.1346,0
628,120000.0,31.68,4.2,0,216937.0,12,36,1.8078,1.8078,1
732,120000.0,5.32,3.1,2,165143.0,12,21,1.3762,1.3762,1
428,120000.0,13.88,9.4,0,1288687.0,48,32,10.7391,2.6848,1
673,120000.0,32.99,0.1,1,49897.0,24,35,0.4158,0.2079,0
727,120000.0,13.63,1.2,1,344538.0,60,53,2.8712,0.5742,1
502,120000.0,20.06,10.7,0,108029.0,12,37,0.9002,0.9002,1
764,120000.0,5.02,0.3,1,314750.0,60,31,2.6229,0.5246,0
683,308711.0,16.59,1.3,1,296286.0,48,46,0.9598,0.2399,0
608,182377.0,21.16,2.2,1,129119.0,48,32,0.708,0.177,0
713,264640.0,26.76,6.9,0,71308.0,60,48,0.2695,0.0539,0
850,124826.0,7.26,4.1,2,69895.0,60,40,0.5599,0.112,0
668,198890.0,17.8,15.5,0,177037.0,48,29,0.8901,0.2225,0
674,120000.0,22.59,1.3,1,91275.0,24,47,0.7606,0.3803,0
604,120000.0,17.66,10.3,1,135378.0,60,44,1.1282,0.2256,0
565,120000.0,12.97,1.7,1,60287.0,36,46,0.5024,0.1675,0
733,201126.0,8.05,1.4,1,244338.0,36,36,1.2149,0.405,0
564,248748.0,19.68,3.4,1,79689.0,60,44,0.3204,0.0641,0
657,120000.0,22.66,0.4,3,116637.0,12,57,0.972,0.972,1
602,120000.0,28.38,2.4,1,466347.0,48,39,3.8862,0.9716,1
697,120000.0,9.32,2.2,1,183254.0,24,34,1.5271,0.7636,0
683,124193.0,28.38,0.9,2,297879.0,36,53,2.3985,0.7995,1
753,193873.0,5.2,9.9,1,75795.0,36,44,0.391,0.1303,0
598,120000.0,7.59,2.4,2,203117.0,12,33,1.6926,1.6926,1
623,126205.0,29.32,20.1,2,229801.0,60,55,1.8209,0.3642,1
552,120000.0,16.53,11.5,1,75172.0,12,25,0.6264,0.6264,0
605,120000.0,26.09,1.1,2,170894.0,24,43,1.4241,0.7121,1
687,130014.0,37.85,3.5,1,116230.0,60,49,0.894,0.1788,0
725,120000.0,28.36,4.6,0,202324.0,36,48,1.686,0.562,0
557,120000.0,9.97,8.5,1,56474.0,36,29,0.4706,0.1569,0
736,120000.0,18.38,10.8,0,70289.0,48,25,0.5857,0.1464,0
785,176697.0,50.14,4.9,1,53397.0,24,40,0.3022,0.1511,0
691,126913.0,8.72,0.2,2,64838.0,36,45,0.5109,0.1703,0
837,120000.0,32.47,3.3,0,98668.0,12,27,0.8222,0.8222,0
572,120000.0,18.18,10.8,0,245336.0,36,41,2.0445,0.6815,1
525,120000.0,47.2,6.3,0,175200.0,12,23,1.46,1.46,1
472,169262.0,18.27,10.2,0,174753.0,12,48,1.0324,1.0324,1
799,120000.0,16.79,5.6,2,74536.0,60,32,0.6211,0.1242,0
715,146638.0,21.68,0.2,1,159853.0,60,36,1.0901,0.218,0
644,284904.0,34.56,17.2,1,444732.0,36,46,1.561,0.5203,1
677,184087.0,17.35,12.5,0,206116.0,36,45,1.1197,0.3732,0
537,120000.0,14.52,0.7,2,311331.0,12,42,2.5944,2.5944,1
850,120000.0,35.05,0.6,1,108630.0,60,48,0.9053,0.1811,0
662,120000.0,15.69,3.9,2,110916.0,36,42,0.9243,0.3081,0
660,120000.0,25.41,7.1,1,247000.0,60,52,2.0583,0.4117,1
722,120000.0,8.93,2.4,2,76830.0,24,21,0.6402,0.3201,0
698,124769.0,11.4,0.7,2,147776.0,12,37,1.1844,1.1844,1
672,120000.0,26.37,3.6,2,189010.0,60,36,1.5751,0.315,1
570,120000.0,9.97,2.1,2,119094.0,36,35,0.9924,0.3308,0
697,120000.0,7.12,2.2,0,82796.0,12,42,0.69,0.69,0
838,120000.0,21.91,5.2,3,96743.0,48,40,0.8062,0.2015,0
784,131399.0,48.87,10.8,1,54054.0,12,46,0.4114,0.4114,0
809,276383.0,12.01,4.1,1,203190.0,24,26,0.7352,0.3676,0
598,120000.0,23.28,5.8,1,317273.0,12,60,2.6439,2.6439,1
551,120173.0,26.79,5.4,4,108663.0,60,34,0.9042,0.1808,1
637,174816.0,11.55,4.0,1,1454328.0,60,40,8.3192,1.6638,1
655,120000.0,8.14,1.9,0,88716.0,36,35,0.7393,0.2464,0
759,123018.0,11.22,2.4,0,89918.0,36,38,0.7309,0.2436,0
480,120000.0,14.37,1.9,0,301273.0,12,32,2.5106,2.5106,1
802,165859.0,27.5,12.5,1,267469.0,12,40,1.6126,1.6126,1
634,120000.0,8.15,8.8,1,278152.0,12,43,2.3179,2.3179,1
607,120000.0,38.02,4.3,2,383498.0,60,21,3.1958,0.6392,1
548,120000.0,16.4,12.2,2,77232.0,60,34,0.6436,0.1287,0
484,150877.0,17.29,10.9,2,219339.0,48,34,1.4538,0.3634,1
732,344837.0,18.4,13.1,0,53134.0,48,61,0.1541,0.0385,0
657,120000.0,18.97,1.3,1,381728.0,48,46,3.1811,0.7953,1
521,120000.0,26.08,6.3,1,360927.0,36,53,3.0077,1.0026,1
520,120000.0,18.91,4.7,2,375027.0,60,43,3.1252,0.625,1
616,158236.0,32.69,6.6,1,156034.0,12,38,0.9861,0.9861,1
816,120000.0,22.37,1.5,2,370172.0,12,41,3.0848,3.0848,1
624,120000.0,15.06,5.9,3,186147.0,48,49,1.5512,0.3878,0
499,223131.0,19.43,2.6,0,492143.0,36,55,2.2056,0.7352,1
625,155796.0,12.47,9.0,1,127128.0,36,41,0.816,0.272,0
622,120000.0,20.47,7.9,2,125699.0,48,31,1.0475,0.2619,0
380,120000.0,8.41,1.2,1,229146.0,12,47,1.9095,1.9095,1
644,252940.0,20.93,1.0,1,59300.0,36,29,0.2344,0.0781,0
626,235314.0,13.61,6.3,1,134686.0,24,41,0.5724,0.2862,0
719,173370.0,24.18,4.0,0,156257.0,48,44,0.9013,0.2253,0
834,120000.0,12.13,4.1,1,55868.0,12,36,0.4656,0.4656,0
762,120000.0,27.86,7.0,0,176145.0,24,28,1.4679,0.7339,0
623,120000.0,42.01,9.7,0,241775.0,60,33,2.0148,0.403,1
539,194258.0,21.7,1.4,1,317768.0,12,34,1.6358,1.6358,1
850,120000.0,22.96,4.1,1,49100.0,24,27,0.4092,0.2046,0
655,120000.0,9.96,8.8,2,366073.0,60,34,3.0506,0.6101,1
651,180984.0,18.36,10.3,0,30908.0,36,23,0.1708,0.0569,0
647,120000.0,13.41,1.7,0,78792.0,12,43,0.6566,0.6566,0
669,225727.0,25.42,0.5,2,833435.0,12,41,3.6922,3.6922,1
635,120000.0,17.74,1.3,2,184085.0,36,40,1.534,0.5113,0
592,120000.0,39.2,14.5,1,70530.0,12,34,0.5877,0.5877,0
595,120000.0,38.23,3.1,0,54726.0,48,35,0.4561,0.114,0
646,120000.0,21.74,2.7,1,59097.0,24,29,0.4925,0.2462,0
595,120000.0,1.64,0.1,3,76287.0,60,43,0.6357,0.1271,0
578,120000.0,22.6,0.3,0,354849.0,60,24,2.9571,0.5914,1
660,120000.0,17.28,5.5,4,252287.0,24,38,2.1024,1.0512,1
624,149695.0,12.17,4.5,2,382289.0,48,31,2.5538,0.6384,1
800,151745.0,33.41,4.3,1,69789.0,12,55,0.4599,0.4599,0
384,120000.0,5.11,0.6,0,33043.0,36,43,0.2754,0.0918,0
759,219769.0,18.91,2.2,1,271365.0,36,37,1.2348,0.4116,0
774,441728.0,17.59,8.4,0,154624.0,12,26,0.35,0.35,0
442,120000.0,4.05,1.0,2,86088.0,60,24,0.7174,0.1435,0
615,120000.0,23.24,10.7,1,360971.0,24,42,3.0081,1.504,1
612,537454.0,16.8,0.6,0,459957.0,24,55,0.8558,0.4279,0
509,120000.0,26.52,0.9,2,646279.0,60,42,5.3857,1.0771,1
572,120000.0,4.98,3.2,2,71332.0,24,39,0.5944,0.2972,0
538,120000.0,22.61,14.5,1,435134.0,60,39,3.6261,0.7252,1
825,221259.0,28.5,2.0,1,222285.0,48,39,1.0046,0.2512,0
743,122497.0,30.26,5.4,0,98902.0,12,40,0.8074,0.8074,0
777,120000.0,3.75,4.4,1,428382.0,60,31,3.5698,0.714,1
722,120000.0,9.81,0.8,1,80178.0,48,28,0.6681,0.167,0
537,120000.0,13.28,1.4,0,98499.0,60,39,0.8208,0.1642,0
597,120000.0,28.62,13.3,0,335260.0,48,52,2.7938,0.6985,1
698,120000.0,20.75,1.0,3,99486.0,48,45,0.8291,0.2073,0
527,120000.0,14.45,5.9,2,225274.0,48,25,1.8773,0.4693,1
721,120000.0,40.55,16.7,6,109214.0,12,35,0.9101,0.9101,1
625,209628.0,6.4,0.6,1,187026.0,60,45,0.8922,0.1784,0
612,120000.0,14.07,2.5,4,198210.0,60,53,1.6517,0.3303,1
721,120000.0,25.01,1.3,1,75595.0,60,55,0.63,0.126,0
694,120000.0,23.45,1.3,0,192140.0,48,35,1.6012,0.4003,0
613,120000.0,25.03,0.6,2,106860.0,24,46,0.8905,0.4453,0
765,120000.0,16.3,5.2,0,75732.0,24,40,0.6311,0.3155,0
541,120450.0,21.39,6.9,1,66762.0,60,36,0.5543,0.1109,0
711,120000.0,4.1,5.6,1,67363.0,24,38,0.5614,0.2807,0
709,275576.0,10.98,12.9,1,100179.0,24,38,0.3635,0.1818,0
619,135182.0,12.57,0.8,1,257651.0,24,49,1.906,0.953,1
682,120000.0,22.1,1.9,1,54663.0,48,23,0.4555,0.1139,0
524,120000.0,8.46,2.1,2,174000.0,60,42,1.45,0.29,1
742,120000.0,26.32,1.3,0,219653.0,60,53,1.8304,0.3661,1
631,142582.0,15.07,0.8,1,362365.0,36,52,2.5414,0.8471,1
597,120000.0,23.61,3.3,0,105240.0,36,43,0.877,0.2923,0
754,120000.0,10.87,9.0,2,185376.0,24,30,1.5448,0.7724,0
579,120000.0,16.64,15.5,0,64586.0,60,45,0.5382,0.1076,0
509,120000.0,16.1,0.7,1,57429.0,24,51,0.4786,0.2393,0
494,120000.0,15.12,8.7,0,217500.0,48,32,1.8125,0.4531,1
710,120000.0,38.23,8.7,1,851620.0,60,41,7.0968,1.4194,1
521,177059.0,24.81,2.5,1,276032.0,48,35,1.559,0.3897,1
825,120000.0,18.55,0.6,3,61552.0,48,31,0.5129,0.1282,0
441,120000.0,18.99,23.0,2,66019.0,60,34,0.5502,0.11,0
819,308427.0,14.61,5.3,1,266396.0,24,39,0.8637,0.4319,0
671,120000.0,26.82,20.1,1,289705.0,36,28,2.4142,0.8047,1
640,120000.0,7.5,3.3,2,170043.0,24,27,1.417,0.7085,0
595,165056.0,36.26,2.5,0,137514.0,36,29,0.8331,0.2777,0
689,125345.0,11.63,1.4,3,247163.0,12,41,1.9719,1.9719,1
646,125085.0,10.17,20.5,0,71317.0,36,23,0.5701,0.19,0
760,120000.0,31.25,1.5,2,370257.0,60,21,3.0855,0.6171,1
661,129353.0,4.45,0.1,2,215986.0,36,51,1.6697,0.5566,0
665,120000.0,40.68,3.6,0,85378.0,12,27,0.7115,0.7115,0
613,137801.0,14.48,2.4,2,152132.0,36,36,1.104,0.368,0
644,120000.0,32.7,1.5,2,2000000.0,24,47,16.6667,8.3333,1
680,120000.0,24.91,5.0,1,128694.0,36,23,1.0725,0.3575,0
478,277421.0,20.26,2.3,0,255357.0,60,23,0.9205,0.1841,0
515,120000.0,35.18,2.6,0,317261.0,60,31,2.6438,0.5288,1
724,120000.0,14.26,0.1,1,189823.0,48,47,1.5819,0.3955,0
667,120000.0,28.24,4.4,2,117998.0,24,37,0.9833,0.4917,0
631,120000.0,23.21,0.7,3,90909.0,24,37,0.7576,0.3788,0
651,120000.0,18.72,1.2,0,141532.0,36,35,1.1794,0.3931,0
684,120000.0,13.82,6.3,1,145188.0,36,43,1.2099,0.4033,0
596,120000.0,2.75,1.9,0,451351.0,60,52,3.7613,0.7523,1
572,120000.0,17.2,0.9,1,585429.0,48,67,4.8786,1.2196,1
669,120000.0,28.87,4.3,4,693120.0,12,36,5.776,5.776,1
552,120000.0,16.08,1.2,2,122917.0,36,53,1.0243,0.3414,0
690,182354.0,21.41,1.6,4,376869.0,24,47,2.0667,1.0333,1
479,120000.0,8.51,4.9,0,203488.0,36,40,1.6957,0.5652,1
752,120000.0,3.44,6.7,0,68673.0,48,21,0.5723,0.1431,0
697,120000.0,14.84,6.7,0,49649.0,24,34,0.4137,0.2069,0
